AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,578.0,0.0,2020-08-13
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,579.0,0.0,2020-08-14
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,581.0,0.0,2020-08-15
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,582.0,0.0,2020-08-16
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,585.0,0.0,2020-08-17
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,586.0,0.0,2020-08-18
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,587.0,0.0,2020-08-19
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,590.0,0.0,2020-08-20
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,592.0,0.0,2020-08-21
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,595.0,0.0,2020-08-22
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,599.0,0.0,2020-08-23
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,599.0,0.0,2020-08-24
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,602.0,0.0,2020-08-25
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,603.0,0.0,2020-08-26
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,605.0,0.0,2020-08-27
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,606.0,0.0,2020-08-28
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,607.0,0.0,2020-08-29
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,609.0,0.0,2020-08-30
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,610.0,0.0,2020-08-31
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,610.0,0.0,2020-09-01
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,610.0,0.0,2020-09-02
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,612.0,0.0,2020-09-03
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,615.0,0.0,2020-09-04
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,617.0,0.0,2020-09-05
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,620.0,0.0,2020-09-06
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,626.0,0.0,2020-09-07
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,626.0,0.0,2020-09-08
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,629.0,0.0,2020-09-09
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,636.0,0.0,2020-09-10
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,637.0,0.0,2020-09-11
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,642.0,0.0,2020-09-12
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,650.0,0.0,2020-09-13
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,655.0,0.0,2020-09-14
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,663.0,0.0,2020-09-15
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,673.0,0.0,2020-09-16
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,688.0,0.0,2020-09-17
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,706.0,0.0,2020-09-18
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,722.0,0.0,2020-09-19
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,745.0,0.0,2020-09-20
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,791.0,0.0,2020-09-21
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,807.0,0.0,2020-09-22
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,41.0,842.0,0.0,2020-09-23
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,42.0,888.0,0.0,2020-09-24
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,42.0,951.0,0.0,2020-09-25
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,45.0,984.0,0.0,2020-09-26
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,45.0,1030.0,0.0,2020-09-27
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,45.0,1030.0,0.0,2020-09-28
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,45.0,1030.0,0.0,2020-09-29
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,46.0,1201.0,0.0,2020-09-30
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,49.0,1250.0,0.0,2020-10-01
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,49.0,1323.0,0.0,2020-10-02
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,51.0,1379.0,0.0,2020-10-03
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,51.0,1446.0,0.0,2020-10-04
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,51.0,1446.0,0.0,2020-10-05
Drenthe,Netherlands,52.8539439385184,6.6252955827887385,56.0,1559.0,0.0,2020-10-06
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-01
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-02
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-03
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-04
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-05
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-06
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-07
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-08
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-09
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-10
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-11
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-12
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-13
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-14
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-15
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-16
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,,,,2020-07-17
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,254.0,0.0,2020-07-18
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,266.0,0.0,2020-07-19
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,276.0,0.0,2020-07-20
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,287.0,0.0,2020-07-21
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,287.0,0.0,2020-07-22
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,296.0,0.0,2020-07-23
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,308.0,0.0,2020-07-24
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,316.0,0.0,2020-07-25
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,330.0,0.0,2020-07-26
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,344.0,0.0,2020-07-27
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,354.0,0.0,2020-07-28
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,364.0,0.0,2020-07-29
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,388.0,0.0,2020-07-30
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,395.0,0.0,2020-07-31
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,419.0,0.0,2020-08-01
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,440.0,0.0,2020-08-02
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,445.0,0.0,2020-08-03
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,456.0,0.0,2020-08-04
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,464.0,0.0,2020-08-05
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,470.0,0.0,2020-08-06
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,494.0,0.0,2020-08-07
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,511.0,0.0,2020-08-08
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,520.0,0.0,2020-08-09
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,543.0,0.0,2020-08-10
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,558.0,0.0,2020-08-11
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,580.0,0.0,2020-08-12
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,605.0,0.0,2020-08-13
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,632.0,0.0,2020-08-14
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,658.0,0.0,2020-08-15
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,663.0,0.0,2020-08-16
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,687.0,0.0,2020-08-17
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,716.0,0.0,2020-08-18
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,725.0,0.0,2020-08-19
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,738.0,0.0,2020-08-20
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,761.0,0.0,2020-08-21
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,783.0,0.0,2020-08-22
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,788.0,0.0,2020-08-23
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,819.0,0.0,2020-08-24
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,822.0,0.0,2020-08-25
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,827.0,0.0,2020-08-26
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,844.0,0.0,2020-08-27
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,863.0,0.0,2020-08-28
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,879.0,0.0,2020-08-29
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,885.0,0.0,2020-08-30
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,895.0,0.0,2020-08-31
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,905.0,0.0,2020-09-01
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,920.0,0.0,2020-09-02
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,933.0,0.0,2020-09-03
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,935.0,0.0,2020-09-04
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,945.0,0.0,2020-09-05
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,949.0,0.0,2020-09-06
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,967.0,0.0,2020-09-07
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,971.0,0.0,2020-09-08
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,971.0,0.0,2020-09-09
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,995.0,0.0,2020-09-10
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1004.0,0.0,2020-09-11
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1020.0,0.0,2020-09-12
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1028.0,0.0,2020-09-13
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1044.0,0.0,2020-09-14
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1055.0,0.0,2020-09-15
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1055.0,0.0,2020-09-16
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1069.0,0.0,2020-09-17
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1090.0,0.0,2020-09-18
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1127.0,0.0,2020-09-19
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1177.0,0.0,2020-09-20
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1212.0,0.0,2020-09-21
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1216.0,0.0,2020-09-22
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1228.0,0.0,2020-09-23
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1258.0,0.0,2020-09-24
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1295.0,0.0,2020-09-25
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1306.0,0.0,2020-09-26
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1349.0,0.0,2020-09-27
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1387.0,0.0,2020-09-28
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1431.0,0.0,2020-09-29
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1444.0,0.0,2020-09-30
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1450.0,0.0,2020-10-01
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1470.0,0.0,2020-10-02
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1493.0,0.0,2020-10-03
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1505.0,0.0,2020-10-04
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1543.0,0.0,2020-10-05
ToaBaja,PuertoRico,18.43177362463289,-66.21348013217937,0.0,1554.0,0.0,2020-10-06
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,193.0,176.0,2020-07-01
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,194.0,179.0,2020-07-02
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,195.0,179.0,2020-07-03
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,196.0,181.0,2020-07-04
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,196.0,182.0,2020-07-05
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,196.0,182.0,2020-07-06
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,196.0,184.0,2020-07-07
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,201.0,184.0,2020-07-08
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,201.0,184.0,2020-07-09
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,203.0,184.0,2020-07-10
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,204.0,186.0,2020-07-11
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,204.0,186.0,2020-07-12
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,204.0,186.0,2020-07-13
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,204.0,186.0,2020-07-14
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,205.0,186.0,2020-07-15
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,206.0,189.0,2020-07-16
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,207.0,190.0,2020-07-17
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,209.0,192.0,2020-07-18
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,213.0,193.0,2020-07-19
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,213.0,193.0,2020-07-20
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,216.0,193.0,2020-07-21
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,217.0,193.0,2020-07-22
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,218.0,194.0,2020-07-23
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,218.0,198.0,2020-07-24
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,219.0,201.0,2020-07-25
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,219.0,201.0,2020-07-26
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,220.0,201.0,2020-07-27
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,221.0,201.0,2020-07-28
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,224.0,201.0,2020-07-29
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,224.0,201.0,2020-07-30
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,227.0,202.0,2020-07-31
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,227.0,205.0,2020-08-01
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,230.0,207.0,2020-08-02
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,230.0,207.0,2020-08-03
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,230.0,209.0,2020-08-04
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,236.0,211.0,2020-08-05
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,242.0,211.0,2020-08-06
Herson,Ukraine,46.68562446591889,33.56743997350842,3.0,255.0,213.0,2020-08-07
Herson,Ukraine,46.68562446591889,33.56743997350842,4.0,259.0,213.0,2020-08-08
Herson,Ukraine,46.68562446591889,33.56743997350842,4.0,267.0,213.0,2020-08-09
Herson,Ukraine,46.68562446591889,33.56743997350842,4.0,269.0,213.0,2020-08-10
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,271.0,213.0,2020-08-11
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,276.0,213.0,2020-08-12
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,286.0,214.0,2020-08-13
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,290.0,214.0,2020-08-14
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,294.0,218.0,2020-08-15
Herson,Ukraine,46.68562446591889,33.56743997350842,5.0,299.0,221.0,2020-08-16
Herson,Ukraine,46.68562446591889,33.56743997350842,6.0,301.0,221.0,2020-08-17
Herson,Ukraine,46.68562446591889,33.56743997350842,6.0,304.0,221.0,2020-08-18
Herson,Ukraine,46.68562446591889,33.56743997350842,6.0,312.0,221.0,2020-08-19
Herson,Ukraine,46.68562446591889,33.56743997350842,7.0,321.0,221.0,2020-08-20
Herson,Ukraine,46.68562446591889,33.56743997350842,7.0,329.0,229.0,2020-08-21
Herson,Ukraine,46.68562446591889,33.56743997350842,7.0,332.0,234.0,2020-08-22
Herson,Ukraine,46.68562446591889,33.56743997350842,7.0,334.0,236.0,2020-08-23
Herson,Ukraine,46.68562446591889,33.56743997350842,8.0,336.0,236.0,2020-08-24
Herson,Ukraine,46.68562446591889,33.56743997350842,8.0,337.0,236.0,2020-08-25
Herson,Ukraine,46.68562446591889,33.56743997350842,9.0,346.0,243.0,2020-08-26
Herson,Ukraine,46.68562446591889,33.56743997350842,9.0,363.0,247.0,2020-08-27
Herson,Ukraine,46.68562446591889,33.56743997350842,9.0,374.0,255.0,2020-08-28
Herson,Ukraine,46.68562446591889,33.56743997350842,11.0,386.0,261.0,2020-08-29
Herson,Ukraine,46.68562446591889,33.56743997350842,11.0,392.0,269.0,2020-08-30
Herson,Ukraine,46.68562446591889,33.56743997350842,12.0,396.0,269.0,2020-08-31
Herson,Ukraine,46.68562446591889,33.56743997350842,12.0,400.0,269.0,2020-09-01
Herson,Ukraine,46.68562446591889,33.56743997350842,13.0,424.0,275.0,2020-09-02
Herson,Ukraine,46.68562446591889,33.56743997350842,13.0,435.0,286.0,2020-09-03
Herson,Ukraine,46.68562446591889,33.56743997350842,13.0,444.0,295.0,2020-09-04
Herson,Ukraine,46.68562446591889,33.56743997350842,13.0,464.0,299.0,2020-09-05
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,496.0,302.0,2020-09-06
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,500.0,302.0,2020-09-07
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,518.0,304.0,2020-09-08
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,538.0,309.0,2020-09-09
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,558.0,322.0,2020-09-10
Herson,Ukraine,46.68562446591889,33.56743997350842,14.0,576.0,334.0,2020-09-11
Herson,Ukraine,46.68562446591889,33.56743997350842,16.0,596.0,350.0,2020-09-12
Herson,Ukraine,46.68562446591889,33.56743997350842,17.0,628.0,352.0,2020-09-13
Herson,Ukraine,46.68562446591889,33.56743997350842,17.0,644.0,352.0,2020-09-14
Herson,Ukraine,46.68562446591889,33.56743997350842,17.0,661.0,370.0,2020-09-15
Herson,Ukraine,46.68562446591889,33.56743997350842,17.0,702.0,378.0,2020-09-16
Herson,Ukraine,46.68562446591889,33.56743997350842,19.0,737.0,398.0,2020-09-17
Herson,Ukraine,46.68562446591889,33.56743997350842,20.0,766.0,411.0,2020-09-18
Herson,Ukraine,46.68562446591889,33.56743997350842,20.0,790.0,436.0,2020-09-19
Herson,Ukraine,46.68562446591889,33.56743997350842,20.0,813.0,436.0,2020-09-20
Herson,Ukraine,46.68562446591889,33.56743997350842,20.0,818.0,442.0,2020-09-21
Herson,Ukraine,46.68562446591889,33.56743997350842,20.0,837.0,460.0,2020-09-22
Herson,Ukraine,46.68562446591889,33.56743997350842,21.0,868.0,477.0,2020-09-23
Herson,Ukraine,46.68562446591889,33.56743997350842,21.0,905.0,497.0,2020-09-24
Herson,Ukraine,46.68562446591889,33.56743997350842,22.0,954.0,506.0,2020-09-25
Herson,Ukraine,46.68562446591889,33.56743997350842,22.0,1000.0,554.0,2020-09-26
Herson,Ukraine,46.68562446591889,33.56743997350842,23.0,1049.0,559.0,2020-09-27
Herson,Ukraine,46.68562446591889,33.56743997350842,24.0,1062.0,559.0,2020-09-28
Herson,Ukraine,46.68562446591889,33.56743997350842,24.0,1084.0,577.0,2020-09-29
Herson,Ukraine,46.68562446591889,33.56743997350842,25.0,1134.0,596.0,2020-09-30
Herson,Ukraine,46.68562446591889,33.56743997350842,26.0,1168.0,616.0,2020-10-01
Herson,Ukraine,46.68562446591889,33.56743997350842,26.0,1250.0,639.0,2020-10-02
Herson,Ukraine,46.68562446591889,33.56743997350842,26.0,1340.0,644.0,2020-10-03
Herson,Ukraine,46.68562446591889,33.56743997350842,28.0,1427.0,662.0,2020-10-04
Herson,Ukraine,46.68562446591889,33.56743997350842,29.0,1496.0,662.0,2020-10-05
Herson,Ukraine,46.68562446591889,33.56743997350842,29.0,1544.0,679.0,2020-10-06
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,23.0,18.0,2020-07-01
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,23.0,18.0,2020-07-02
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-03
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-04
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-05
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-06
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-07
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-08
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-09
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-10
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-11
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,28.0,21.0,2020-07-12
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,29.0,21.0,2020-07-13
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,29.0,21.0,2020-07-14
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,29.0,21.0,2020-07-15
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,1.0,29.0,21.0,2020-07-16
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,29.0,23.0,2020-07-17
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,30.0,23.0,2020-07-18
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,30.0,23.0,2020-07-19
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,30.0,23.0,2020-07-20
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,30.0,23.0,2020-07-21
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,31.0,23.0,2020-07-22
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,33.0,24.0,2020-07-23
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,33.0,27.0,2020-07-24
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,33.0,27.0,2020-07-25
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,33.0,27.0,2020-07-26
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,35.0,28.0,2020-07-27
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,36.0,28.0,2020-07-28
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,38.0,29.0,2020-07-29
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,38.0,29.0,2020-07-30
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,38.0,29.0,2020-07-31
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,38.0,29.0,2020-08-01
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,42.0,30.0,2020-08-02
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,44.0,30.0,2020-08-03
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,45.0,32.0,2020-08-04
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,45.0,32.0,2020-08-05
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,45.0,32.0,2020-08-06
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,48.0,32.0,2020-08-07
SanAndresYProvidencia,Colombia,12.543459937485034,-81.71750974103502,0.0,49.0,33.0,2020-08-08
