,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
43780,BioBio,Chile,-36.62227458355585,-71.9296874388618,92.0,5362.0,4742.0,2020-09-11
43781,BioBio,Chile,-36.62227458355585,-71.9296874388618,92.0,5448.0,4800.0,2020-09-12
43782,BioBio,Chile,-36.62227458355585,-71.9296874388618,94.0,5551.0,4837.0,2020-09-13
43783,BioBio,Chile,-36.62227458355585,-71.9296874388618,97.0,5624.0,4886.0,2020-09-14
43784,BioBio,Chile,-36.62227458355585,-71.9296874388618,97.0,5681.0,4962.0,2020-09-15
43785,BioBio,Chile,-36.62227458355585,-71.9296874388618,97.0,5703.0,5025.0,2020-09-16
43786,BioBio,Chile,-36.62227458355585,-71.9296874388618,103.0,5766.0,5082.0,2020-09-17
43787,BioBio,Chile,-36.62227458355585,-71.9296874388618,104.0,5828.0,5150.0,2020-09-18
43788,BioBio,Chile,-36.62227458355585,-71.9296874388618,105.0,5881.0,5223.0,2020-09-19
43789,BioBio,Chile,-36.62227458355585,-71.9296874388618,106.0,5958.0,5272.0,2020-09-20
43790,BioBio,Chile,-36.62227458355585,-71.9296874388618,106.0,5990.0,5320.0,2020-09-21
43791,BioBio,Chile,-36.62227458355585,-71.9296874388618,106.0,6016.0,5405.0,2020-09-22
43792,BioBio,Chile,-36.62227458355585,-71.9296874388618,107.0,6038.0,5480.0,2020-09-23
43793,BioBio,Chile,-36.62227458355585,-71.9296874388618,112.0,6080.0,5562.0,2020-09-24
43794,BioBio,Chile,-36.62227458355585,-71.9296874388618,114.0,6136.0,5629.0,2020-09-25
43795,BioBio,Chile,-36.62227458355585,-71.9296874388618,117.0,6214.0,5694.0,2020-09-26
43796,BioBio,Chile,-36.62227458355585,-71.9296874388618,117.0,6279.0,5747.0,2020-09-27
43797,BioBio,Chile,-36.62227458355585,-71.9296874388618,117.0,6320.0,5785.0,2020-09-28
43798,BioBio,Chile,-36.62227458355585,-71.9296874388618,117.0,6364.0,5848.0,2020-09-29
43799,BioBio,Chile,-36.62227458355585,-71.9296874388618,117.0,6384.0,5901.0,2020-09-30
43800,BioBio,Chile,-36.62227458355585,-71.9296874388618,123.0,6433.0,5943.0,2020-10-01
43801,BioBio,Chile,-36.62227458355585,-71.9296874388618,123.0,6497.0,5983.0,2020-10-02
43802,BioBio,Chile,-36.62227458355585,-71.9296874388618,123.0,6531.0,6016.0,2020-10-03
43803,BioBio,Chile,-36.62227458355585,-71.9296874388618,126.0,6564.0,6048.0,2020-10-04
43804,BioBio,Chile,-36.62227458355585,-71.9296874388618,127.0,6588.0,6074.0,2020-10-05
43805,BioBio,Chile,-36.62227458355585,-71.9296874388618,127.0,6608.0,6129.0,2020-10-06
43806,,CapeVerde,16.0,-24.0,15.0,1267.0,629.0,2020-07-01
43807,,CapeVerde,16.0,-24.0,15.0,1301.0,629.0,2020-07-02
43808,,CapeVerde,16.0,-24.0,15.0,1382.0,629.0,2020-07-03
43809,,CapeVerde,16.0,-24.0,16.0,1421.0,654.0,2020-07-04
43810,,CapeVerde,16.0,-24.0,17.0,1451.0,655.0,2020-07-05
43811,,CapeVerde,16.0,-24.0,17.0,1463.0,722.0,2020-07-06
43812,,CapeVerde,16.0,-24.0,18.0,1499.0,724.0,2020-07-07
43813,,CapeVerde,16.0,-24.0,18.0,1542.0,730.0,2020-07-08
43814,,CapeVerde,16.0,-24.0,18.0,1552.0,730.0,2020-07-09
43815,,CapeVerde,16.0,-24.0,19.0,1591.0,730.0,2020-07-10
43816,,CapeVerde,16.0,-24.0,19.0,1623.0,748.0,2020-07-11
43817,,CapeVerde,16.0,-24.0,19.0,1623.0,748.0,2020-07-12
43818,,CapeVerde,16.0,-24.0,19.0,1698.0,748.0,2020-07-13
43819,,CapeVerde,16.0,-24.0,19.0,1722.0,772.0,2020-07-14
43820,,CapeVerde,16.0,-24.0,19.0,1780.0,850.0,2020-07-15
43821,,CapeVerde,16.0,-24.0,19.0,1894.0,902.0,2020-07-16
43822,,CapeVerde,16.0,-24.0,19.0,1939.0,902.0,2020-07-17
43823,,CapeVerde,16.0,-24.0,21.0,2014.0,913.0,2020-07-18
43824,,CapeVerde,16.0,-24.0,21.0,2045.0,973.0,2020-07-19
43825,,CapeVerde,16.0,-24.0,21.0,2071.0,1063.0,2020-07-20
43826,,CapeVerde,16.0,-24.0,21.0,2107.0,1100.0,2020-07-21
43827,,CapeVerde,16.0,-24.0,21.0,2154.0,1132.0,2020-07-22
43828,,CapeVerde,16.0,-24.0,21.0,2190.0,1150.0,2020-07-23
43829,,CapeVerde,16.0,-24.0,22.0,2220.0,1216.0,2020-07-24
43830,,CapeVerde,16.0,-24.0,22.0,2258.0,1363.0,2020-07-25
43831,,CapeVerde,16.0,-24.0,22.0,2307.0,1447.0,2020-07-26
43832,,CapeVerde,16.0,-24.0,22.0,2328.0,1550.0,2020-07-27
43833,,CapeVerde,16.0,-24.0,22.0,2354.0,1616.0,2020-07-28
43834,,CapeVerde,16.0,-24.0,23.0,2373.0,1694.0,2020-07-29
43835,,CapeVerde,16.0,-24.0,23.0,2418.0,1694.0,2020-07-30
43836,,CapeVerde,16.0,-24.0,23.0,2451.0,1824.0,2020-07-31
43837,,CapeVerde,16.0,-24.0,24.0,2480.0,1837.0,2020-08-01
43838,,CapeVerde,16.0,-24.0,24.0,2547.0,1860.0,2020-08-02
43839,,CapeVerde,16.0,-24.0,25.0,2583.0,1911.0,2020-08-03
43840,,CapeVerde,16.0,-24.0,26.0,2631.0,1930.0,2020-08-04
43841,,CapeVerde,16.0,-24.0,27.0,2689.0,1955.0,2020-08-05
43842,,CapeVerde,16.0,-24.0,27.0,2734.0,2010.0,2020-08-06
43843,,CapeVerde,16.0,-24.0,29.0,2780.0,2042.0,2020-08-07
43844,,CapeVerde,16.0,-24.0,32.0,2835.0,2073.0,2020-08-08
43845,,CapeVerde,16.0,-24.0,32.0,2858.0,2086.0,2020-08-09
43846,,CapeVerde,16.0,-24.0,32.0,2883.0,2128.0,2020-08-10
43847,,CapeVerde,16.0,-24.0,33.0,2920.0,2148.0,2020-08-11
43848,,CapeVerde,16.0,-24.0,33.0,3000.0,2172.0,2020-08-12
43849,,CapeVerde,16.0,-24.0,33.0,3073.0,2232.0,2020-08-13
43850,,CapeVerde,16.0,-24.0,33.0,3136.0,2254.0,2020-08-14
43851,,CapeVerde,16.0,-24.0,34.0,3163.0,2302.0,2020-08-15
43852,,CapeVerde,16.0,-24.0,35.0,3179.0,2317.0,2020-08-16
43853,,CapeVerde,16.0,-24.0,36.0,3203.0,2336.0,2020-08-17
43854,,CapeVerde,16.0,-24.0,36.0,3253.0,2390.0,2020-08-18
43855,,CapeVerde,16.0,-24.0,36.0,3321.0,2442.0,2020-08-19
43856,,CapeVerde,16.0,-24.0,37.0,3368.0,2462.0,2020-08-20
43857,,CapeVerde,16.0,-24.0,37.0,3412.0,2498.0,2020-08-21
43858,,CapeVerde,16.0,-24.0,37.0,3455.0,2538.0,2020-08-22
43859,,CapeVerde,16.0,-24.0,37.0,3509.0,2540.0,2020-08-23
43860,,CapeVerde,16.0,-24.0,37.0,3532.0,2599.0,2020-08-24
43861,,CapeVerde,16.0,-24.0,37.0,3568.0,2673.0,2020-08-25
43862,,CapeVerde,16.0,-24.0,38.0,3630.0,2713.0,2020-08-26
43863,,CapeVerde,16.0,-24.0,38.0,3699.0,2749.0,2020-08-27
43864,,CapeVerde,16.0,-24.0,38.0,3745.0,2807.0,2020-08-28
43865,,CapeVerde,16.0,-24.0,39.0,3778.0,2855.0,2020-08-29
43866,,CapeVerde,16.0,-24.0,40.0,3852.0,2867.0,2020-08-30
43867,,CapeVerde,16.0,-24.0,40.0,3884.0,2916.0,2020-08-31
43868,,CapeVerde,16.0,-24.0,40.0,3970.0,3423.0,2020-09-01
43869,,CapeVerde,16.0,-24.0,41.0,4048.0,3460.0,2020-09-02
43870,,CapeVerde,16.0,-24.0,41.0,4125.0,3502.0,2020-09-03
43871,,CapeVerde,16.0,-24.0,41.0,4200.0,3562.0,2020-09-04
43872,,CapeVerde,16.0,-24.0,42.0,4275.0,3611.0,2020-09-05
43873,,CapeVerde,16.0,-24.0,42.0,4330.0,3628.0,2020-09-06
43874,,CapeVerde,16.0,-24.0,42.0,4358.0,3790.0,2020-09-07
43875,,CapeVerde,16.0,-24.0,42.0,4400.0,3851.0,2020-09-08
43876,,CapeVerde,16.0,-24.0,43.0,4473.0,3915.0,2020-09-09
43877,,CapeVerde,16.0,-24.0,43.0,4557.0,3993.0,2020-09-10
43878,,CapeVerde,16.0,-24.0,44.0,4651.0,4076.0,2020-09-11
43879,,CapeVerde,16.0,-24.0,44.0,4711.0,4104.0,2020-09-12
43880,,CapeVerde,16.0,-24.0,44.0,4813.0,4119.0,2020-09-13
43881,,CapeVerde,16.0,-24.0,45.0,4839.0,4240.0,2020-09-14
43882,,CapeVerde,16.0,-24.0,46.0,4904.0,4294.0,2020-09-15
43883,,CapeVerde,16.0,-24.0,47.0,4978.0,4430.0,2020-09-16
43884,,CapeVerde,16.0,-24.0,49.0,5063.0,4465.0,2020-09-17
43885,,CapeVerde,16.0,-24.0,50.0,5141.0,4548.0,2020-09-18
43886,,CapeVerde,16.0,-24.0,50.0,5186.0,4581.0,2020-09-19
43887,,CapeVerde,16.0,-24.0,51.0,5257.0,4599.0,2020-09-20
43888,,CapeVerde,16.0,-24.0,52.0,5281.0,4674.0,2020-09-21
43889,,CapeVerde,16.0,-24.0,52.0,5337.0,4742.0,2020-09-22
43890,,CapeVerde,16.0,-24.0,54.0,5412.0,4837.0,2020-09-23
43891,,CapeVerde,16.0,-24.0,55.0,5479.0,4917.0,2020-09-24
43892,,CapeVerde,16.0,-24.0,55.0,5628.0,4982.0,2020-09-25
43893,,CapeVerde,16.0,-24.0,56.0,5701.0,5018.0,2020-09-26
43894,,CapeVerde,16.0,-24.0,57.0,5771.0,5031.0,2020-09-27
43895,,CapeVerde,16.0,-24.0,59.0,5817.0,5134.0,2020-09-28
43896,,CapeVerde,16.0,-24.0,59.0,5900.0,5228.0,2020-09-29
43897,,CapeVerde,16.0,-24.0,60.0,6024.0,5277.0,2020-09-30
43898,,CapeVerde,16.0,-24.0,61.0,6126.0,5338.0,2020-10-01
43899,,CapeVerde,16.0,-24.0,62.0,6205.0,5399.0,2020-10-02
43900,,CapeVerde,16.0,-24.0,62.0,6296.0,5409.0,2020-10-03
43901,,CapeVerde,16.0,-24.0,65.0,6360.0,5416.0,2020-10-04
43902,,CapeVerde,16.0,-24.0,68.0,6433.0,5524.0,2020-10-05
43903,,CapeVerde,16.0,-24.0,69.0,6518.0,5632.0,2020-10-06
43904,Lipetsk,Russia,52.638570254146146,39.18616354541019,16.0,3816.0,2409.0,2020-07-01
43905,Lipetsk,Russia,52.638570254146146,39.18616354541019,17.0,3852.0,2414.0,2020-07-02
43906,Lipetsk,Russia,52.638570254146146,39.18616354541019,17.0,3888.0,2473.0,2020-07-03
43907,Lipetsk,Russia,52.638570254146146,39.18616354541019,18.0,3923.0,2561.0,2020-07-04
43908,Lipetsk,Russia,52.638570254146146,39.18616354541019,18.0,3958.0,2561.0,2020-07-05
43909,Lipetsk,Russia,52.638570254146146,39.18616354541019,18.0,3992.0,2561.0,2020-07-06
43910,Lipetsk,Russia,52.638570254146146,39.18616354541019,18.0,4026.0,2676.0,2020-07-07
43911,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4060.0,2719.0,2020-07-08
43912,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4093.0,2772.0,2020-07-09
43913,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4125.0,2813.0,2020-07-10
43914,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4158.0,2847.0,2020-07-11
43915,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4190.0,2847.0,2020-07-12
43916,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4223.0,2856.0,2020-07-13
43917,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4255.0,2955.0,2020-07-14
43918,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4287.0,3056.0,2020-07-15
43919,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4318.0,3173.0,2020-07-16
43920,Lipetsk,Russia,52.638570254146146,39.18616354541019,19.0,4349.0,3265.0,2020-07-17
43921,Lipetsk,Russia,52.638570254146146,39.18616354541019,20.0,4374.0,3364.0,2020-07-18
43922,Lipetsk,Russia,52.638570254146146,39.18616354541019,20.0,4395.0,3364.0,2020-07-19
43923,Lipetsk,Russia,52.638570254146146,39.18616354541019,20.0,4410.0,3364.0,2020-07-20
43924,Lipetsk,Russia,52.638570254146146,39.18616354541019,20.0,4423.0,3389.0,2020-07-21
43925,Lipetsk,Russia,52.638570254146146,39.18616354541019,20.0,4435.0,3425.0,2020-07-22
43926,Lipetsk,Russia,52.638570254146146,39.18616354541019,21.0,4448.0,3487.0,2020-07-23
43927,Lipetsk,Russia,52.638570254146146,39.18616354541019,21.0,4460.0,3517.0,2020-07-24
43928,Lipetsk,Russia,52.638570254146146,39.18616354541019,21.0,4474.0,3548.0,2020-07-25
43929,Lipetsk,Russia,52.638570254146146,39.18616354541019,21.0,4488.0,3548.0,2020-07-26
43930,Lipetsk,Russia,52.638570254146146,39.18616354541019,21.0,4499.0,3548.0,2020-07-27
43931,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4510.0,3558.0,2020-07-28
43932,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4522.0,3568.0,2020-07-29
43933,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4536.0,3632.0,2020-07-30
43934,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4550.0,3647.0,2020-07-31
43935,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4565.0,3661.0,2020-08-01
43936,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4578.0,3661.0,2020-08-02
43937,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4594.0,3661.0,2020-08-03
43938,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4612.0,3708.0,2020-08-04
43939,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4631.0,3758.0,2020-08-05
43940,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4646.0,3788.0,2020-08-06
43941,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4665.0,3822.0,2020-08-07
43942,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4682.0,3842.0,2020-08-08
43943,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4697.0,3844.0,2020-08-09
43944,Lipetsk,Russia,52.638570254146146,39.18616354541019,22.0,4713.0,3844.0,2020-08-10
43945,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4731.0,3889.0,2020-08-11
43946,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4750.0,3963.0,2020-08-12
43947,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4766.0,4078.0,2020-08-13
43948,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4783.0,4133.0,2020-08-14
43949,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4800.0,4205.0,2020-08-15
43950,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4816.0,4205.0,2020-08-16
43951,Lipetsk,Russia,52.638570254146146,39.18616354541019,23.0,4834.0,4205.0,2020-08-17
43952,Lipetsk,Russia,52.638570254146146,39.18616354541019,24.0,4850.0,4265.0,2020-08-18
43953,Lipetsk,Russia,52.638570254146146,39.18616354541019,24.0,4867.0,4399.0,2020-08-19
43954,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4883.0,4424.0,2020-08-20
43955,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4901.0,4443.0,2020-08-21
43956,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4918.0,4467.0,2020-08-22
43957,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4934.0,4467.0,2020-08-23
43958,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4952.0,4467.0,2020-08-24
43959,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4968.0,4506.0,2020-08-25
43960,Lipetsk,Russia,52.638570254146146,39.18616354541019,25.0,4985.0,4530.0,2020-08-26
43961,Lipetsk,Russia,52.638570254146146,39.18616354541019,26.0,5001.0,4562.0,2020-08-27
43962,Lipetsk,Russia,52.638570254146146,39.18616354541019,26.0,5020.0,4578.0,2020-08-28
43963,Lipetsk,Russia,52.638570254146146,39.18616354541019,26.0,5041.0,4593.0,2020-08-29
43964,Lipetsk,Russia,52.638570254146146,39.18616354541019,26.0,5063.0,4593.0,2020-08-30
43965,Lipetsk,Russia,52.638570254146146,39.18616354541019,26.0,5094.0,4593.0,2020-08-31
43966,Lipetsk,Russia,52.638570254146146,39.18616354541019,27.0,5125.0,4635.0,2020-09-01
43967,Lipetsk,Russia,52.638570254146146,39.18616354541019,27.0,5159.0,4650.0,2020-09-02
43968,Lipetsk,Russia,52.638570254146146,39.18616354541019,28.0,5193.0,4670.0,2020-09-03
43969,Lipetsk,Russia,52.638570254146146,39.18616354541019,29.0,5225.0,4697.0,2020-09-04
43970,Lipetsk,Russia,52.638570254146146,39.18616354541019,30.0,5257.0,4721.0,2020-09-05
43971,Lipetsk,Russia,52.638570254146146,39.18616354541019,30.0,5288.0,4721.0,2020-09-06
43972,Lipetsk,Russia,52.638570254146146,39.18616354541019,30.0,5318.0,4721.0,2020-09-07
43973,Lipetsk,Russia,52.638570254146146,39.18616354541019,30.0,5351.0,4759.0,2020-09-08
43974,Lipetsk,Russia,52.638570254146146,39.18616354541019,30.0,5386.0,4803.0,2020-09-09
43975,Lipetsk,Russia,52.638570254146146,39.18616354541019,31.0,5423.0,4848.0,2020-09-10
43976,Lipetsk,Russia,52.638570254146146,39.18616354541019,32.0,5456.0,4875.0,2020-09-11
43977,Lipetsk,Russia,52.638570254146146,39.18616354541019,32.0,5488.0,4898.0,2020-09-12
43978,Lipetsk,Russia,52.638570254146146,39.18616354541019,32.0,5518.0,4899.0,2020-09-13
43979,Lipetsk,Russia,52.638570254146146,39.18616354541019,34.0,5549.0,4903.0,2020-09-14
43980,Lipetsk,Russia,52.638570254146146,39.18616354541019,34.0,5582.0,4922.0,2020-09-15
43981,Lipetsk,Russia,52.638570254146146,39.18616354541019,35.0,5616.0,4976.0,2020-09-16
43982,Lipetsk,Russia,52.638570254146146,39.18616354541019,35.0,5650.0,5038.0,2020-09-17
43983,Lipetsk,Russia,52.638570254146146,39.18616354541019,36.0,5682.0,5076.0,2020-09-18
43984,Lipetsk,Russia,52.638570254146146,39.18616354541019,37.0,5715.0,5113.0,2020-09-19
43985,Lipetsk,Russia,52.638570254146146,39.18616354541019,37.0,5747.0,5116.0,2020-09-20
43986,Lipetsk,Russia,52.638570254146146,39.18616354541019,38.0,5779.0,5116.0,2020-09-21
43987,Lipetsk,Russia,52.638570254146146,39.18616354541019,39.0,5812.0,5176.0,2020-09-22
43988,Lipetsk,Russia,52.638570254146146,39.18616354541019,41.0,5847.0,5202.0,2020-09-23
43989,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,5881.0,5240.0,2020-09-24
43990,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,5915.0,5254.0,2020-09-25
43991,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,5951.0,5312.0,2020-09-26
43992,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,5987.0,5314.0,2020-09-27
43993,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,6024.0,5319.0,2020-09-28
43994,Lipetsk,Russia,52.638570254146146,39.18616354541019,42.0,6061.0,5400.0,2020-09-29
43995,Lipetsk,Russia,52.638570254146146,39.18616354541019,43.0,6101.0,5423.0,2020-09-30
43996,Lipetsk,Russia,52.638570254146146,39.18616354541019,44.0,6143.0,5455.0,2020-10-01
43997,Lipetsk,Russia,52.638570254146146,39.18616354541019,46.0,6188.0,5477.0,2020-10-02
43998,Lipetsk,Russia,52.638570254146146,39.18616354541019,46.0,6231.0,5490.0,2020-10-03
43999,Lipetsk,Russia,52.638570254146146,39.18616354541019,46.0,6275.0,5490.0,2020-10-04
44000,Lipetsk,Russia,52.638570254146146,39.18616354541019,46.0,6320.0,5491.0,2020-10-05
44001,Lipetsk,Russia,52.638570254146146,39.18616354541019,47.0,6366.0,5528.0,2020-10-06
44002,,Guadeloupe,16.25,-61.5833,14.0,182.0,157.0,2020-07-01
44003,,Guadeloupe,16.25,-61.5833,14.0,182.0,157.0,2020-07-02
44004,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-03
44005,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-04
44006,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-05
44007,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-06
44008,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-07
44009,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-08
44010,,Guadeloupe,16.25,-61.5833,14.0,184.0,157.0,2020-07-09
44011,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-10
44012,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-11
44013,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-12
44014,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-13
44015,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-14
44016,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-15
44017,,Guadeloupe,16.25,-61.5833,14.0,190.0,157.0,2020-07-16
44018,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-17
44019,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-18
44020,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-19
44021,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-20
44022,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-21
44023,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-22
44024,,Guadeloupe,16.25,-61.5833,14.0,195.0,172.0,2020-07-23
44025,,Guadeloupe,16.25,-61.5833,14.0,203.0,176.0,2020-07-24
44026,,Guadeloupe,16.25,-61.5833,14.0,203.0,176.0,2020-07-25
44027,,Guadeloupe,16.25,-61.5833,14.0,203.0,176.0,2020-07-26
44028,,Guadeloupe,16.25,-61.5833,14.0,203.0,176.0,2020-07-27
44029,,Guadeloupe,16.25,-61.5833,14.0,203.0,176.0,2020-07-28
44030,,Guadeloupe,16.25,-61.5833,14.0,244.0,176.0,2020-07-29
44031,,Guadeloupe,16.25,-61.5833,14.0,244.0,176.0,2020-07-30
44032,,Guadeloupe,16.25,-61.5833,14.0,265.0,179.0,2020-07-31
44033,,Guadeloupe,16.25,-61.5833,14.0,265.0,179.0,2020-08-01
44034,,Guadeloupe,16.25,-61.5833,14.0,265.0,179.0,2020-08-02
44035,,Guadeloupe,16.25,-61.5833,14.0,272.0,179.0,2020-08-03
44036,,Guadeloupe,16.25,-61.5833,14.0,272.0,179.0,2020-08-04
44037,,Guadeloupe,16.25,-61.5833,14.0,279.0,179.0,2020-08-05
44038,,Guadeloupe,16.25,-61.5833,14.0,279.0,179.0,2020-08-06
44039,,Guadeloupe,16.25,-61.5833,14.0,290.0,186.0,2020-08-07
44040,,Guadeloupe,16.25,-61.5833,14.0,290.0,186.0,2020-08-08
44041,,Guadeloupe,16.25,-61.5833,14.0,290.0,186.0,2020-08-09
44042,,Guadeloupe,16.25,-61.5833,14.0,317.0,186.0,2020-08-10
44043,,Guadeloupe,16.25,-61.5833,14.0,317.0,186.0,2020-08-11
44044,,Guadeloupe,16.25,-61.5833,14.0,367.0,289.0,2020-08-12
44045,,Guadeloupe,16.25,-61.5833,14.0,367.0,289.0,2020-08-13
44046,,Guadeloupe,16.25,-61.5833,14.0,446.0,289.0,2020-08-14
44047,,Guadeloupe,16.25,-61.5833,14.0,446.0,289.0,2020-08-15
44048,,Guadeloupe,16.25,-61.5833,14.0,446.0,289.0,2020-08-16
44049,,Guadeloupe,16.25,-61.5833,14.0,510.0,289.0,2020-08-17
44050,,Guadeloupe,16.25,-61.5833,15.0,510.0,289.0,2020-08-18
44051,,Guadeloupe,16.25,-61.5833,15.0,510.0,289.0,2020-08-19
44052,,Guadeloupe,16.25,-61.5833,15.0,510.0,289.0,2020-08-20
44053,,Guadeloupe,16.25,-61.5833,15.0,771.0,289.0,2020-08-21
44054,,Guadeloupe,16.25,-61.5833,15.0,771.0,289.0,2020-08-22
44055,,Guadeloupe,16.25,-61.5833,15.0,771.0,289.0,2020-08-23
44056,,Guadeloupe,16.25,-61.5833,15.0,771.0,289.0,2020-08-24
44057,,Guadeloupe,16.25,-61.5833,15.0,935.0,289.0,2020-08-25
44058,,Guadeloupe,16.25,-61.5833,15.0,935.0,289.0,2020-08-26
44059,,Guadeloupe,16.25,-61.5833,15.0,935.0,289.0,2020-08-27
44060,,Guadeloupe,16.25,-61.5833,16.0,1145.0,336.0,2020-08-28
